"","ID","step","angle","x","y","(Intercept)"
"1288","1008-2013",0.2158477047213,3.08610427295817,680.298185851155,5900.23920546363,1
"1289","1008-2013",0.000601499359164287,-3.10794024490717,680.466535481252,5900.10411795985,1
"1290","1008-2013",0.0994427011687297,1.11899676890203,680.466053943711,5900.10447840828,1
"1291","1008-2013",0.0661388991256059,1.84159820464805,680.377685532944,5900.05887276396,1
"1292","1008-2013",0.151042506345074,-1.32944610627713,680.422634382429,5900.01035519078,1
"1293","1008-2013",8.11355392222213,-1.79190151525013,680.339580299316,5899.88419712325,1
"1294","1008-2013",4.55053483849385,-0.790448609414573,674.706146786664,5905.72321965338,1
"1295","1008-2013",0.255225486346208,-1.11408156920057,674.810657717474,5910.27255419611,1
"1296","1008-2013",0.161162248134047,0.788421496377215,675.042248756358,5910.37981854056,1
"1297","1008-2013",0.00873223362642057,2.57012335933803,675.097303302333,5910.53128559041,1
"1298","1008-2013",0.0008129999422221,-0.250015743832954,675.090355404064,5910.52599610898,1
"1299","1008-2013",0.00354646931426117,-2.45813395357503,675.089606797769,5910.52567900093,1
"1300","1008-2013",0.00295789031246416,-1.79647865174605,675.091265382181,5910.52881373255,1
"1301","1008-2013",11.0011497784059,-0.513677186652563,675.093504020497,5910.52688044168,1
"1302","1008-2013",1.56092154645047,1.12729124056593,678.8117956651,5900.17315629562,1
"1303","1008-2013",0.0631511731138758,1.49662804863106,680.365116769454,5900.01930695067,1
"1304","1008-2013",0.0949924993785169,-3.12760538731909,680.375980771119,5900.08151662945,1
"1305","1008-2013",0.0137403492101444,-2.89336102982956,680.360949485418,5899.98772091852,1
"1306","1008-2013",3.32718817844666,2.46388086668563,680.359723730482,5900.00140648469,1
"1307","1008-2013",0.0497238096663709,-2.42608238308464,678.513074381663,5897.2337238155,1
"1308","1008-2013",0.0218554638036774,-2.77979651003999,678.506770221878,5897.28304637441,1
"1309","1008-2013",0.00467998281460121,-1.22463605912791,678.517035171217,5897.26375150169,1
"1310","1008-2013",0.0144357655986529,1.25233215652436,678.513894355928,5897.26028198898,1
"1311","1008-2013",0.0322834085659758,2.46753405534797,678.521024790465,5897.24773016713,1
"1312","1008-2013",2.08408767571671,-0.435435115929113,678.526086540824,5897.27961428782,1
"1313","1008-2013",0.0436697392984603,1.41504929736046,679.690567092048,5899.00802583774,1
"1314","1008-2013",0.0321612166520021,2.59997636039704,679.658573466434,5899.03774879268,1
"1315","1008-2013",1.25502163070111,2.09149528847368,679.667478620943,5899.00684503757,1
"1316","1008-2013",0.0414390393925112,2.70202355585915,680.54072901242,5899.90824009376,1
"1317","1008-2013",3.3414978457639,0.570689674006672,680.5019710297,5899.89357678031,1
"1318","1008-2013",0.0075063228385008,-2.59349154123746,678.510682030431,5897.21022514949,1
"1319","1008-2013",0.00643690211181222,-0.491565146226712,678.511359068796,5897.21770087698,1
"1320","1008-2013",0.00153338983964013,2.04436460728951,678.51489678088,5897.22307845097,1
"1321","1008-2013",0.00536641902434435,0.966997865650832,678.51337237728,5897.22324421606,1
"1322","1008-2013",0.0012791360805332,0.93337625445692,678.509865769389,5897.2191819317,1
"1323","1008-2013",0.00479666040220339,-2.44364317569005,678.510146490462,5897.21793397946,1
"1324","1008-2013",0.0149055305066308,-1.6063025786012,678.506332550957,5897.22084289961,1
"1325","1008-2013",2.89682023485241,0.420838845040743,678.515786989961,5897.23236628552,1
"1326","1008-2013",0.0249961563198395,-2.80732489361495,679.277990161615,5900.02711382299,1
"1327","1008-2013",0.0197040895089171,-0.779201886862691,679.279688988251,5900.0021754626,1
"1328","1008-2013",0.0130800833673724,-2.9329941375465,679.266827484985,5899.98724787481,1
"1329","1008-2013",0.0194280421726508,-2.10866217555117,679.273128090658,5899.99871046392,1
"1330","1008-2013",2.86394844449163,-0.806074268135742,679.282955363613,5899.98195118205,1
"1331","1008-2013",0.149262543032906,2.49914179916601,678.503243666272,5897.22618443543,1
"1332","1008-2013",2.97639108730707,0.718462366460452,678.621832602631,5897.3168264286,1
"1333","1008-2013",20.6976027232078,-0.67886597641279,679.212332564828,5900.23405348512,1
"1334","1008-2013",0.964089182211952,0.925857668061977,695.146112396211,5913.44410340072,1
"1335","1008-2013",3.83020881643888,-1.53537703524072,695.100554956327,5914.407115587,1
"1336","1008-2013",2.32030966733541,0.405668166070436,698.917676040848,5914.72347962357,1
"1337","1008-2013",0.0279283781050528,-0.465586445383166,700.966750228993,5915.81211726935,1
"1338","1008-2013",0.0145603171774951,-2.99944595848314,700.994671365449,5915.81275322732,1
"1339","1008-2013",0.0195523581812645,-2.47732237059178,700.980308609317,5915.81036281468,1
"1340","1008-2013",0.0261305332803889,2.75737506566751,700.993515704818,5915.82478041985,1
"1341","1008-2013",9.4730936839714,2.64147780183631,700.969929696234,5915.81353297709,1
"1342","1008-2013",0.043653393184963,-0.486604692490158,710.428624653433,5915.29142795704,1
"1343","1008-2013",0.129841305670159,1.97280504613789,710.466027277862,5915.26891879396,1
"1344","1008-2013",0.00491134984183625,-1.54608294741378,710.484112107791,5915.39749446656,1
"1345","1008-2013",0.00413994247747841,1.65926242611401,710.488991002986,5915.39693078319,1
"1346","1008-2013",0.00373627205960827,-2.77403096994758,710.489100942611,5915.40106926564,1
"1347","1008-2013",0.0026046343843616,1.28690861972793,710.490350472484,5915.39754812889,1
"1348","1008-2013",0.0651589133982094,-2.04912739071557,710.492950859701,5915.39769681177,1
"1349","1008-2013",9.52812636296063,-1.20622488668577,710.466309301723,5915.33823328191,1
"1350","1008-2013",0.0276694303635058,1.11032173021264,700.95346487802,5915.87766164505,1
"1351","1008-2013",0.0578147183636913,1.01784843244819,700.939785718546,5915.85361007602,1
"1352","1008-2013",0.0848140552954666,1.59181424024665,700.967540562861,5915.80289311361,1
"1353","1008-2013",0.0551068218565737,-2.5904461909741,701.041070085503,5915.84516406434,1
"1354","1008-2013",0.0801144125604222,-0.583183762806684,701.014751951969,5915.79674797546,1
"1355","1008-2013",0.0721663774097242,-2.87151954927035,700.944053436336,5915.75906457079,1
"1356","1008-2013",0.0448506699955639,1.69284726344753,700.996373015288,5915.80877018101,1
"1357","1008-2013",0.0655984236238877,-2.9201028884735,700.961752511992,5915.83728339462,1
"1358","1008-2013",0.0447404576034106,2.27363791511492,701.020312882736,5915.80772267474,1
"1359","1008-2013",0.0394866452743725,-2.01393860106096,701.00987933004,5915.85122956528,1
"1360","1008-2013",0.0214001728283345,-2.94458028965395,701.048516722402,5915.84308419442,1
"1361","1008-2013",0.224413410523275,-1.02011130711159,701.027117788622,5915.84331447717,1
"1362","1008-2013",0.189642719782859,2.75253860503468,700.911753401838,5916.03580457324,1
"1363","1008-2013",9.59528562890472,1.36153994754753,700.940256376612,5915.84831606267,1
"1364","1008-2013",0.0714428650834808,2.71169338637684,710.519191619587,5915.28840007688,1
"1365","1008-2013",0.0203583099295928,1.22880772415743,710.456097684271,5915.32191482434,1
"1366","1008-2013",0.0697590577268319,0.842753578616971,710.44107088092,5915.30817961542,1
"1367","1008-2013",0.0581845449461942,-2.28348579027859,710.441941402778,5915.23842598952,1
"1368","1008-2013",0.14177409147792,-1.53464772962752,710.397447286672,5915.2759188542,1
"1369","1008-2013",0.00310282243261797,-1.05739063777781,710.484825549904,5915.38756531465,1
"1370","1008-2013",0.00816446212846164,2.77271218441135,710.48789322621,5915.38709962255,1
"1371","1008-2013",0.00778202240871422,2.91264398599895,710.4808060692,5915.39115309604,1
"1372","1008-2013",0.113788049497835,-1.34938972071339,710.48650811814,5915.3858572004,1
"1373","1008-2013",13.9785214982129,1.31071925296065,710.429271544256,5915.28751242515,1
"1374","1008-2013",7.47650813175661,1.19848358936792,720.296193792606,5905.38585051308,1
"1375","1008-2013",2.5348433243149,2.36433745592314,727.149090991672,5908.37516043733,1
"1376","1008-2013",0.0474246106180542,1.3934561436169,724.782073466795,5909.2821657933,1
"1377","1008-2013",0.0294203686845833,2.47274859248983,724.757557996865,5909.24156917489,1
"1378","1008-2013",0.00674576637268814,0.0143844831903349,724.78510603141,5909.25189699587,1
"1379","1008-2013",0.0674655277063791,0.929130587031522,724.791387776646,5909.25435566233,1
"1380","1008-2013",0.0643887542398145,2.2829320995561,724.809291663105,5909.31940217091,1
"1381","1008-2013",0.0600544742603819,1.0203259933135,724.751133268967,5909.29177043438,1
"1382","1008-2013",NA,NA,724.744723825497,5909.23205897054,1
"1383","1009-2013",0.00418114460895162,NA,663.572822112439,5866.63904739957,1
"1384","1009-2013",1.9558303172239,0.546673374970006,663.575957329285,5866.63628110502,1
"1385","1009-2013",3.02447972535117,1.24872960046417,665.50147349252,5866.29326545684,1
"1386","1009-2013",2.61137509959644,2.92721621235695,666.947130280829,5868.94987119716,1
"1387","1009-2013",1.13140711793229,-0.316436945077919,665.239535875935,5866.97416847175,1
"1388","1009-2013",0.432778180940294,-1.64831669399712,664.270063757892,5866.39089676933,1
"1389","1009-2013",0.000553304331400971,2.27209838836279,664.076343213058,5866.77789716262,1
"1390","1009-2013",1.10018582603569,0.343601481963425,664.076125001815,5866.77738870462,1
"1391","1009-2013",5.04995285332129,2.35402733404646,664.00818801306,5865.67930245238,1
"1392","1009-2013",0.00163586454937865,-0.190350773576911,667.799968466053,5869.01463224373,1
"1393","1009-2013",0.0091048899493024,-1.64086695638378,667.801378998925,5869.01546076642,1
"1394","1009-2013",0.00607492222166072,-2.62560799819218,667.805429415685,5869.00730643352,1
"1395","1009-2013",0.00374935493187981,-2.19609380673514,667.800394367817,5869.01070539997,1
"1396","1009-2013",0.00850943581926764,1.96370948020424,667.803914209802,5869.01199705581,1
"1397","1009-2013",0.00507577245605043,2.45560529225087,667.798147428612,5869.01825443007,1
"1398","1009-2013",0.00101444597074944,3.05808099301464,667.79844486484,5869.01318737987,1
"1399","1009-2013",0.0255721879164119,2.48944077658248,667.798470100503,5869.01420151191,1
"1400","1009-2013",0.025767598075189,-2.74981585069447,667.782449599308,5868.99426961947,1
"1401","1009-2013",0.0129598639603258,1.04468413731031,667.789700630783,5869.01899595468,1
"1402","1009-2013",4.17917510073786,1.39500715051508,667.780777656637,5869.02839481665,1
"1403","1009-2013",0.00104892254941685,2.16543495660625,664.293415913911,5866.72539403549,1
"1404","1009-2013",0.00290112837213179,-2.63439852815042,664.294385065188,5866.72499280698,1
"1405","1009-2013",0.952160214696467,-0.11931085183606,664.291502992168,5866.72466084171,1
"1406","1009-2013",0.013938639533926,-0.0214347773025576,663.339352998146,5866.72907256865,1
"1407","1009-2013",0.0268073486387343,1.7125769027756,663.325419094346,5866.72943588248,1
"1408","1009-2013",0.0125554230658358,-2.83914423465197,663.328514119321,5866.70280780028,1
"1409","1009-2013",0.00478672620020457,1.61309521062082,663.323415607801,5866.71428141473,1
"1410","1009-2013",0.00342859942318114,3.13271020522288,663.319127427172,5866.71215438521,1
"1411","1009-2013",0.00217589183488636,0.793000624881055,663.322212343561,5866.71365057533,1
"1412","1009-2013",0.0139823370509774,-1.6095970799579,663.322909636856,5866.71571171272,1
"1413","1009-2013",NA,NA,663.335970774274,5866.71072047652,1
"1414","1009-2013",NA,NA,NA,NA,1
"1415","1009-2013",NA,NA,NA,NA,1
"1416","1009-2013",0.0664201419724371,NA,663.308314084543,5866.70918296929,1
"1417","1009-2013",0.0777148789663265,-1.53392944504989,663.302246560013,5866.77532539445,1
"1418","1009-2013",0.0268611034046668,-2.80985964520516,663.379322239486,5866.78527235612,1
"1419","1009-2013",0.0228089578365021,0.530257534581615,663.355254212024,5866.77334554053,1
"1420","1009-2013",0.021591440373862,2.9524249247984,663.342745568881,5866.75427245991,1
"1421","1009-2013",0.00670879411005644,2.17558594287312,663.357770370701,5866.7697787692,1
"1422","1009-2013",0.0167785096511332,-2.4533696662067,663.351152515516,5866.77087963756,1
"1423","1009-2013",0.0180457112132766,-0.232024048046534,663.36568493111,5866.77926577393,1
"1424","1009-2013",0.13915036567592,-2.43531820774933,663.382970088821,5866.78444950001,1
"1425","1009-2013",0.0574381730813866,-2.66185100983026,663.307510065831,5866.66753667266,1
"1426","1009-2013",0.011581384997713,-2.38764649861337,663.312868144702,5866.72472438741,1
"1427","1009-2013",0.00317185602753228,2.17781463739352,663.319973698927,5866.71557891981,1
"1428","1009-2013",0.014060288987284,-0.746978981955138,663.320920895591,5866.71860604537,1
"1429","1009-2013",0.0200164809025364,2.27020173814871,663.333118732235,5866.72559922115,1
"1430","1009-2013",0.00598675905053796,-2.46662505996231,663.314321468867,5866.73247834883,1
"1431","1009-2013",0.0194558601571877,1.57724435761187,663.319996463416,5866.73438510545,1
"1432","1009-2013",0.00997415280136611,0.729928017372203,663.31368106756,5866.75278744958,1
"1433","1009-2013",0.0229565482745534,2.57115155920986,663.304977535548,5866.75765902577,1
"1434","1009-2013",0.0131640918865478,-2.94955028032878,663.315783041219,5866.73740454094,1
"1435","1009-2013",0.0264854257923872,-0.810217269125337,663.307483876631,5866.74762301354,1
"1436","1009-2013",0.0160923313729408,2.07399791981756,663.310867332813,5866.77389143572,1
"1437","1009-2013",0.0257487641627936,-2.85779423413517,663.295893907142,5866.76799570399,1
"1438","1009-2013",0.0218681120749639,2.69713394318269,663.316252550729,5866.78376036342,1
"1439","1009-2013",0.0200396120005912,3.06780430939967,663.294885327992,5866.77910674996,1
"1440","1009-2013",0.02749345507367,2.69818786891208,663.31472703627,5866.78191613811,1
"1441","1009-2013",0.00785407204660544,2.69295117098807,663.288483975788,5866.79011320151,1
"1442","1009-2013",0.00614843178336012,-1.030829796088,663.294223259341,5866.78475157191,1
"1443","1009-2013",0.00201450282363096,2.85468685901272,663.292932992132,5866.77874004765,1
"1444","1009-2013",0.00200013708756908,0.910997109416666,663.293895843326,5866.78050955018,1
"1445","1009-2013",0.000549766141214889,-2.38865125907803,663.293093681257,5866.78234178498,1
"1446","1009-2013",0.00120882046650201,-1.55605434406231,663.293598931841,5866.78212507168,1
"1447","1009-2013",0.00167079000949529,0.468569600901113,663.29313885336,5866.7810072279,1
"1448","1009-2013",0.00962493343426825,-2.17856631208143,663.293269248252,5866.77934153392,1
"1449","1009-2013",0.00632810291413193,-1.63285540171158,663.284963069029,5866.78420432431,1
"1450","1009-2013",0.000317738110292714,1.2598252910288,663.288492743087,5866.7894565893,1
"1451","1009-2013",0.0219537804898455,2.72811168565601,663.288295900853,5866.78970600991,1
"1452","1009-2013",0.0235015499139136,-2.96206633375123,663.293825962451,5866.76846014216,1
"1453","1009-2013",0.0225524302373791,0.232698310062655,663.2839399671,5866.78978125714,1
"1454","1009-2013",0.00303006951245691,-3.13210261443647,663.269990742402,5866.80750218375,1
"1455","1009-2013",0.0253267016701732,2.15681417423948,663.27188742417,5866.8051391519,1
"1456","1009-2013",0.0178733425216931,-0.973638147934332,663.279575561543,5866.82927075693,1
"1457","1009-2013",0.0243734674310594,2.83690923492945,663.2967090447,5866.83435997375,1
"1458","1009-2013",0.0348440940627309,2.55296816665912,663.272338677729,5866.834748726,1
"1459","1009-2013",0.0155850796578402,2.44747668186295,663.301006438714,5866.8149429094,1
"1460","1009-2013",0.0543622188985273,2.8566707899693,663.296817793536,5866.82995457019,1
"1461","1009-2013",0.0322651419426721,0.0960683567930083,663.296121080048,5866.77559681606,1
"1462","1009-2013",0.100691699259778,-3.01756897198228,663.298804111708,5866.74344342237,1
"1463","1009-2013",0.060959296040248,-3.04868573784778,663.27808231013,5866.84197983817,1
"1464","1009-2013",0.00467214721867642,-2.21013291775283,663.296107639984,5866.78374648641,1
"1465","1009-2013",0.00308797149740809,-1.39730009428302,663.291701635008,5866.78530086081,1
"1466","1009-2013",0.00267308843116176,-2.89931958804987,663.292210845366,5866.78834655824,1
"1467","1009-2013",0.00153770312475201,0.504556039282053,663.292415444208,5866.78568131133,1
"1468","1009-2013",0.00273038848347903,0.280417703226394,663.293259648204,5866.78439606796,1
"1469","1009-2013",0.00441191825864002,3.0530498018426,663.295331680709,5866.78261795026,1
"1470","1009-2013",0.000701830592449322,1.99865321296046,663.292250755202,5866.78577594341,1
"1471","1009-2013",0.00138480557029437,1.64729383273059,663.2919970322,5866.7851215805,1
"1472","1009-2013",0.00950574820554333,2.37982312574925,663.293322661284,5866.7847210883,1
"1473","1009-2013",0.0348543696681032,2.87345781006716,663.288635530402,5866.79299091617,1
"1474","1009-2013",0.0395933522836017,3.08190958884743,663.297174053312,5866.75919859883,1
"1475","1009-2013",0.0161318192823658,1.12576915785678,663.289781545868,5866.79809569871,1
"1476","1009-2013",0.0267285880022821,-1.04125232624484,663.274180424464,5866.80219942924,1
"1477","1009-2013",0.0923245664446544,-2.98919490555532,663.266991071587,5866.8279429842,1
"1478","1009-2013",0.0244673325002505,-0.364226996351553,663.305035495903,5866.74382136184,1
"1479","1009-2013",0.0277721727170344,-3.04883900148536,663.306514881463,5866.71939879486,1
"1480","1009-2013",0.0176532145491852,-0.0293949940288143,663.30227531899,5866.74684546474,1
"1481","1009-2013",0.0359373028104606,-3.12155050768538,663.30009439113,5866.76436344229,1
"1482","1009-2013",0.0356585532954099,1.17800015193151,663.305247990164,5866.72879758577,1
"1483","1009-2013",0.0365857345437478,1.99276008244897,663.339807734749,5866.72001370979,1
"1484","1009-2013",0.0331212350292179,1.38115051052737,663.333507440828,5866.75605288664,1
"1485","1009-2013",0.0146305501186464,2.16520012450657,663.300390756406,5866.75660190642,1
"1486","1009-2013",0.0386045070316319,2.85493399903529,663.308382035858,5866.74434660351,1
"1487","1009-2013",0.0437329460729296,-0.379108794797941,663.297299779677,5866.78132621358,1
"1488","1009-2013",0.0351877027153727,1.4246870982484,663.301140720667,5866.82489016364,1
"1489","1009-2013",0.0126824285662036,-3.10206233945935,663.266912404627,5866.8330508501,1
"1490","1009-2013",0.0038228549550949,-1.39876417586574,663.279355651242,5866.83059939991,1
"1491","1009-2013",0.00291325831998282,-2.20127512397375,663.279269693029,5866.82677751147,1
"1492","1009-2013",0.00453507659972729,-0.832076304580768,663.276955734788,5866.82854744687,1
"1493","1009-2013",0.00496439099842895,2.66227575511117,663.27656731037,5866.83306585878,1
"1494","1009-2013",0.00276110730108083,-3.119776293603,663.274663558927,5866.82848100236,1
"1495","1009-2013",0.000639089530056043,-2.01132558376258,663.275666512487,5866.83105351041,1
"1496","1009-2013",0.00575518204069345,2.2750462000001,663.276106109139,5866.83058962442,1
"1497","1009-2013",0.0151076593815468,2.76462567988459,663.276726609598,5866.83631125876,1
"1498","1009-2013",0.00687786503341643,0.227257936799805,663.269683387246,5866.82294584104,1
"1499","1009-2013",0.0223779666649872,2.75101661299566,663.267930281375,5866.81629515331,1
"1500","1009-2013",0.0541363372996288,-2.15411770444155,663.281443014464,5866.83413273825,1
"1501","1009-2013",0.0470132632124361,0.125402923294084,663.299454107332,5866.78308037739,1
"1502","1009-2013",0.00972500120379548,2.51954016320784,663.320517723262,5866.74104978137,1
"1503","1009-2013",0.0202064888095739,3.06480608531669,663.32204294824,5866.75065443322,1
"1504","1009-2013",0.02693422875712,0.728921524217035,663.317352312349,5866.73099991402,1
"1505","1009-2013",0.0369077668081875,2.56885997274202,663.330138611231,5866.70729415017,1
"1506","1009-2013",0.0278286901497927,-2.21342540981336,663.33301756601,5866.74408946061,1
"1507","1009-2013",0.034896101837091,1.17605607894469,663.353926256234,5866.72572474802,1
"1508","1009-2013",0.0530268746461188,2.20728665422574,663.38526679283,5866.74107104038,1
"1509","1009-2013",0.0860191427593745,-0.156978520906254,663.33820684122,5866.76550892877,1
"1510","1009-2013",0.0712065729708925,-3.11406109426611,663.269003302835,5866.81659868505,1
"1511","1009-2013",0.0668983980037384,2.80379855579795,663.327432442149,5866.77589964681,1
"1512","1009-2013",0.0137445489471244,1.28595992635411,663.288312460868,5866.83016771035,1
"1513","1009-2013",0.00356065356094333,-2.21356039190242,663.275353607519,5866.82558723596,1
"1514","1009-2013",0.00177339954006173,-1.02537990795281,663.276416078402,5866.82898567816,1
"1515","1009-2013",0.00466064920196275,0.97611150273097,663.278137628288,5866.82941136809,1
"1516","1009-2013",0.00459503565627259,2.94151389641194,663.279745714904,5866.83378580616,1
"1517","1009-2013",0.00343518413183781,-0.134241203495507,663.277334730775,5866.82987409193,1
"1518","1009-2013",0.00314940597798265,-3.01228528423641,663.275157139659,5866.8272172918,1
"1519","1009-2013",0.0012017892381935,0.59112081067984,663.276822819423,5866.82989016833,1
"1520","1009-2013",0.0212852379932995,-1.55824686433355,663.27678216794,5866.83109126983,1
"1521","1009-2013",0.00262641106548601,3.01440172319136,663.298044514958,5866.83207816179,1
"1522","1009-2013",0.0263688538115912,0.089741989869121,663.295426674628,5866.83229016909,1
"1523","1009-2013",0.107369709093286,-3.0739714186116,663.269058872854,5866.83205462514,1
"1524","1009-2013",0.000785516837563781,-2.49307991324605,663.376114114585,5866.84026618095,1
"1525","1009-2013",0.0799923120257384,-0.946468026128206,663.375526190459,5866.83974523764,1
"1526","1009-2013",0.0840421391223388,-2.90263249988722,663.297486435433,5866.85731130205,1
"1527","1009-2013",NA,NA,663.381515619194,5866.85878691202,1
"1528","1009-2013",NA,NA,NA,NA,1
"1529","1009-2013",0.123197828290037,NA,663.283334082113,5866.84684502556,1
"1530","1009-2013",0.0169605116746965,2.13710742656653,663.312977216806,5866.72726664348,1
"1531","1009-2013",0.021866047575275,-1.88884288927589,663.32467994143,5866.73954284781,1
"1532","1009-2013",0.0242799451428513,2.19203708668448,663.334995029035,5866.7202627284,1
"1533","1009-2013",0.0317297589499956,-2.81381205665017,663.345736901329,5866.74203720694,1
"1534","1009-2013",0.0504474121472603,-1.47885867328351,663.34160753503,5866.71057729695,1
"1535","1009-2013",0.0446218100028937,-1.34680085396896,663.291197650492,5866.71252278744,1
"1536","1009-2013",0.0449653976400024,-2.94616916815749,663.282971150657,5866.75637972108,1
"1537","1009-2013",0.0813484761056141,2.90616573242951,663.299685002616,5866.71463604925,1
"1538","1009-2013",0.0035998973224769,3.08607936711811,663.28789713812,5866.79512592946,1
"1539","1009-2013",0.00114612373526239,1.19881049653737,663.288220349131,5866.79154057099,1
"1540","1009-2013",0.00477511695181309,-0.675120855284797,663.289321175946,5866.7912215413,1
"1541","1009-2013",0.00609329208564746,-2.76571061262579,663.292070734382,5866.78731748312,1
"1542","1009-2013",0.00103526165936009,-1.21176445466442,663.286978336024,5866.79066347884,1
"1543","1009-2013",0.00136733863844676,1.88391674734403,663.287206572094,5866.79167326843,1
"1544","1009-2013",0.00114691231278995,-2.76823035920903,663.285844870173,5866.79154924088,1
"1545","1009-2013",0.0220055661442238,2.00989037840788,663.286870419119,5866.79206271651,1
"1546","1009-2013",0.0762848476242926,2.70816497703021,663.26958797789,5866.80568483699,1
"1547","1009-2013",0.0422989364108228,-0.536671715417072,663.304126869986,5866.73766687679,1
"1548","1009-2013",0.0172454541311966,-1.81437616181045,663.301302940404,5866.69546231017,1
"1549","1009-2013",0.0704620029265032,2.67405269451785,663.284881572559,5866.7007296023,1
"1550","1009-2013",0.0900179327650503,2.79568594845565,663.335076398617,5866.65127888649,1
"1551","1009-2013",0.0337265904010788,2.85140506618245,663.296168382363,5866.7324539719,1
"1552","1009-2013",0.0237711272698463,-0.215860748459098,663.301434112392,5866.69914098663,1
"1553","1009-2013",0.0495806652920331,-2.25833489778199,663.300030306933,5866.67541134648,1
"1554","1009-2013",0.0628272043866907,-0.793658100744564,663.263638932548,5866.7090849302,1
"1555","1009-2013",0.0535923246348468,-2.09946862505442,663.261722358689,5866.77188289479,1
"1556","1009-2013",0.0246802097039226,2.15404421974815,663.308801191234,5866.74627584915,1
"1557","1009-2013",0.0289146009327899,0.588232889269604,663.306703788579,5866.77086677539,1
"1558","1009-2013",0.058116948422436,-0.904062071314395,663.288673111064,5866.79347095234,1
"1559","1009-2013",0.148085943328396,-2.35521611197082,663.301964530478,5866.8500476071,1
"1560","1009-2013",0.147386089215029,-2.82647677751651,663.380077099585,5866.72423873158,1
"1561","1009-2013",0.00512976285310964,2.23908096268512,663.267354490589,5866.81919278739,1
"1562","1009-2013",0.00609948291107066,3.11887065907347,663.267191583123,5866.81406561194,1
"1563","1009-2013",0.00327696611881594,-1.1106279040298,663.267523746881,5866.8201560437,1
"1564","1009-2013",0.00531354986539792,1.58701649638867,663.270534730707,5866.82144928898,1
"1565","1009-2013",0.00175545638132334,1.2017405301637,663.268358841673,5866.82629689861,1
"1566","1009-2013",0.00184722313312513,2.46850115355214,663.266605836152,5866.82620416916,1
"1567","1009-2013",0.00643660849011953,-0.955388174045162,663.268108990033,5866.82513050175,1
"1568","1009-2013",0.00224639395643711,0.280499539661508,663.268077867891,5866.8186939685,1
"1569","1009-2013",0.132024011349546,0.232616624501635,663.268689305456,5866.81653238808,1
"1570","1009-2013",0.0195753678852294,-2.93795585381006,663.332942256304,5866.70119853407,1
"1571","1009-2013",0.0605628284996569,1.24971708760777,663.320153924245,5866.716019249,1
"1572","1009-2013",0.0696640648930726,-1.82287775365025,663.26415814253,5866.69294700104,1
"1573","1009-2013",0.0681579767666472,-2.48139337261782,663.254522747606,5866.76194150156,1
"1574","1009-2013",0.0870681496317806,-0.370131031677651,663.303366703438,5866.71440438158,1
"1575","1009-2013",0.0545561143031718,-0.412364015332811,663.339569883805,5866.63521983504,1
"1576","1009-2013",0.0250313425716754,1.03962242987142,663.340467909766,5866.58067111226,1
"1577","1009-2013",0.13396957583585,2.46604229744399,663.362256047915,5866.56834856597,1
"1578","1009-2013",0.0821374771953076,3.08826830422931,663.312497634049,5866.69273484937,1
"1579","1009-2013",0.0108288141792483,-0.341825410859233,663.338896736066,5866.61495533682,1
"1580","1009-2013",0.104132687504324,-2.6806231573545,663.338738463956,5866.60412767934,1
"1581","1009-2013",0.0217133739414123,-1.20136903982878,663.29378658522,5866.69805821328,1
"1582","1009-2013",0.0746658674139634,0.861960825398732,663.308666765678,5866.71387120912,1
"1583","1009-2013",0.0118196243200394,1.25233666839951,663.300696842216,5866.78811049843,1
"1584","1009-2013",0.00269350016089048,1.99942519770924,663.289140629654,5866.79059192348,1
"1585","1009-2013",0.00600804830340748,-2.98480891095781,663.289720843038,5866.78796165818,1
"1586","1009-2013",0.00459422286752876,0.191000467298014,663.287526422731,5866.79355461481,1
"1587","1009-2013",0.00567551275465393,3.13688041562312,663.28506699757,5866.79743509309,1
"1588","1009-2013",0.0031718267414317,-0.973625538741868,663.288082646516,5866.79262704707,1
"1589","1009-2013",0.00574481937133379,2.85681600483937,663.286808329184,5866.78972246445,1
"1590","1009-2013",0.00160138676382716,-2.8991982628578,663.290501399181,5866.79412293983,1
"1591","1009-2013",0.00142088915494857,-1.74821139967589,663.289796468328,5866.79268505526,1
"1592","1009-2013",0.00837328667954505,1.7623745955479,663.288651066331,5866.79352587644,1
"1593","1009-2013",0.105419989666584,1.06437003882841,663.285071993732,5866.78595605681,1
"1594","1009-2013",0.0926777833670057,-0.686400618391529,663.34655713763,5866.70032340357,1
"1595","1009-2013",0.0383264026697495,-2.46726033426226,663.340658565893,5866.60783352098,1
"1596","1009-2013",0.087314902769593,-0.524716596000977,663.318682414184,5866.6392335512,1
"1597","1009-2013",0.0307901585146137,-1.28125393004646,663.311188965476,5866.72622631223,1
"1598","1009-2013",0.0588260965611206,-1.93597290731247,663.33983414969,5866.73751733888,1
"1599","1009-2013",0.13008521479661,0.183511833695825,663.340439605113,5866.67869435816,1
"1600","1009-2013",0.0707397549807555,-3.05188648099839,663.365493154539,5866.55104451378,1
"1601","1009-2013",0.070309960742823,0.169682361364608,663.345705285177,5866.61896029369,1
"1602","1009-2013",0.073303053132615,-0.9988395775881,663.314920891644,5866.68217272676,1
"1603","1009-2013",0.116568094700064,0.803403101890934,663.352963052114,5866.7448315779,1
"1604","1009-2013",0.139208415589102,2.86693341819377,663.323248483035,5866.85754876863,1
"1605","1009-2013",0.0640447958361658,0.202848442374366,663.32089557351,5866.71836023897,1
